Text,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust
Mje wese Nimra ahmad ka Qur'aan ki aayaat k baray mein depth se samajhna or likhna bht acha lgta h wese. Or khaas kr uska knowlege words k origin k baray mein bht h.. Chahay Mus'haf mein arabic words hon ya jannat k pattay mein turkish words!!,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O tu bas kar dy filmy sunata rehta h mjy,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nai ma khud a ri hn chinchi ma bethi hn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lol. tum na bhi kro tw Np :p I'm an independent guy :p ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Khair sory tja awi pareshan kr raha hu dafa mar tou.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yaar kasa ha to sab thek ha,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"waisay tjhe pata hai tum log L progam bnate ho,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yr rt ko match h janii ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sir ma corvit ma hon...sir kal mil lon ga ap ko office may...anytime when you say,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
bn k hmdard mera hm saya tu meri zndg m ae th pyar apno s b zyada kya mjhy tm n log khty hn tu prae h ay meri sheeeooo loa k aja misssuuuuu,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Hellloooo sorry ... Phone pocket mai tha .. Phirr bag mai. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yr bht galat kea ha ux na.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haan g last week check kareaya tha to theek tha.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wait min khana kha lo.fir btata ho.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Yr bs aisi bt nai hai....,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mera net phr nahi chal raha nd u dnt like talking here right?,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T0day'x class is at 6 o clck,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
kya kr rahy thy tm log sham ko,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
My ap k ghr aa rha ho abi ap ghr hy kia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Papa ka mud thek ha? Fr koi bt to nae hui ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lekn wahan b mostly pathan hi hain or wo kafi kareeb ha peshawar sy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yar 2 banday 60 mar jaye match hamara ha,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Idr office hazar banda ata ha. Un me se aik keh rha. Aur hc b keh rha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Or subha wali shakal na bnana rabbit ki trha khusssssss khushsssssssssssssi ho k jana ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Nai teacher to hai mtlb bche udher acedmy jaty hai wo un ki hai to uno ne diya tha kch km to apna email diya tha k is pe send kr dena to is liye phir me ne kr diya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Me bell denay lga hu teri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ur kal tu ham 11.30 hi farigh hujya gay,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Wo waly msg send krny hain ... Jo khud type kiye tum ny .. Okay. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shami tm log b wapis agy ho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Kahan ho? mein bahar e bethi hun bench pe. Ikatthay e chalenge common room,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Yr wo nahi poucta kuch b ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sir imran ka msg aya hai ??,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hain ho jaye ga lekin tu kam chuk k rakh esay hi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kai money is snd to this id card num ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kis kis ko bulaya ha sunday ko sab ja rhay hain kia ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
You know me kis terha bolta hun toh :p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Masla tu hum logo ka ha na.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jutt ko keh wo pick krly ga mai uni hu sbhu se.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
khaa tu. mane ye btana tha k ma uni gxa tha abi axa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haha :p sshhh I know and I said what I know and I'm right I guess :p ,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
"W a
I m not sure. I wil msg u if he comes. Wslm",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Lekin itna time tu nahi hoga k seperate celebrate karey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Qasmy Tjhy perfect pta hy uska n mjhy ab ye feel o raha k tu n mom sai keh rhy wo change nae o skta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
yqr ye tire dalwa dalwa kr thak gya hu,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Yawr mamu ko bol tujhe drop.kar jain cinestar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ohhhhoo wah g wahh kia larai hwi ha ,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Yr mai to lahore rahta hn.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandel lyni thi ak to ma us ko sath ly gya tha apny us ka number b off tha ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"aj muje tum pe pyar a raha hai
light jani hai abi",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Wah g apko bri chutiyan hain.
Main tu rasty main hun",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hahaha challo tab to kuch hona b nae :P,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sai kaha tuny yar straight bat krti n thn went away n bus lec time jati lec ly k aa jati ghr drmyan main no bat wd any1 grls b kafi weird hain yar kuch ka low levl n kuch ka itna high k sambhalna mushkil hta :@ :p ,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Tu  parhna hota ni hai  bas batain hi karta hai yeh hai wo hai gandu,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Han jb milein gy tb to batein krein gy e..tm tension na lo ;),0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q kya masks hai tu aa bas mujy nai pata,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yar! Aaj Sham Tumne Kitne Bje Ghar Ana Hai?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kiya keh re hein?? Dco ne kr diye signature ??,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ma 3 bje jaun ga. yr s0nia bji ko chrna h parlour or waha sy jaen gy.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sir ho gay hain recive apko 200 msgs plz gv me ur cntct numbr kch pchna tha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Yar ma b tere liye he jata tha snooker khelne aj sy ma ny b farig krwa de snooker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
its depend on ur thnkng level...mera koi kasur ni or ma n kisi ko kush kha ha,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na g na teri tw spcl dua start o gae fikr na kr jani :p ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Jab tu easy paisa krai ga naa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hn yara bj  rha hoon mujay mil gyi ha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"chal thek hai mein thori dair mein kar deta hn,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jo point diye thy ups sy wo ni chal rhy kiya masla ho sakta h?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ubb tou Mashallah barri hou gai houn gi :-) ,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Hmm ayesha ko patha ha kya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oye tou lahore aya tha kaal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Yr lec start h gya ha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mery any sy pahly he agya tha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nae yr username ar pass main msla nae hai main tme dubara snd krdeta fb pe its working tm username galat type kr rae ya us ne galat dya maine jo tme us din fb pe msg kiya tha maine wahan se cipy kiya and it worked abi main fb pe send kr rha sae wala,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sai gal a o chat e gya a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mae me ab sir k pas goinf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
In ka mobile number pata hai ?,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oee uni mai hoo rahi hai chaltay hai....jaldi abhi nikaltay hai .....bata???,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Lol. Waise bhi agay university start hai :p saturday sunday ko hy time milta :o ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
"payoneer card received hone ka bad ap usa k fake identification create krenge then paypal ma wahi use krenge,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yr tu khud kO pata nai smjta kya ha...tjy msg karO agy sy reply b nai krta,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
No you have to tell them,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Tw viyah kr ly phr :p main b koi function atend kr lun gii dil bht kr rha mera ;)  ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"mjy to neri amma ny ghar sy nikal dia hy :P,",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Nhi you have to come to us,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yr subha fahad result card daena ha. Yad say.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meine apne tarikay se kia tha wo sir ko nai smjh aya unhon ne ghalat krdia.mjhe nai ata asal tarika,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r snao aj kia chl rha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"mere pas time nhi
kia hal hai ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Yr iphone se jo ikathe patch hojate wo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thk hy mai b ni kru ga us num p msg ya call,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nhi nhi yr galat bat ha usy yad ni ra hoga tn ruk ma yad krwata hb,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amm mri study   thk hai bs tnsn hai aj kal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G mai kar dun ge don't worry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phirr mail kr do agr koi error hy to mujy reply back kr dain. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Yr mra laptop chori hu gaya ha.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Kal Gau thi 2 se 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Enjoycrny k time ni hy .
Abi study cro",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hahahaha almost :-P charo tarf yh e scene h wese :-D ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
pta nh q itni nend arhi ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Me kya paa g wawa dair ho gai koi gal bat e nai  . ..  koi shair o shairi v ni !! Kithy bzi ho gay o????,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Khana abi kaha 9 bjy khaty hain.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
To ab kisi university ma hnmara koi chance banta ha?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yrr shah mjhy wo diet plan yaad se send krna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
What you got marks in B.A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yr A grade ki tensn hy :-(,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Mian mai teri tarf aa raha hon.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
I think research paper he discuss krien ge..,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yar mene nhi jana kl khelna!!.'pp,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tmhara lecture nai hota 10 bje aj? Mein 1hr tk phnchunga bus pe,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
tu ny us ka refernce ni dena raheel bhai ka dena ha.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Mera cerificate bhi ho gaya attest..
aaj shaam docs send kardoun ga KHI. I.A",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Tm janty tO hO k ma yaha hostlzed hO...,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yar risky hai thora dekh lo agar karna hai tu,",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wo b to tum ly k jati ho na sath aksr. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hahahahaha chal aja na yar wait kr ra hn tera e....,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Sir aj ap ny new campus jana ha?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lght on kar dena warna nai ma ny uthna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ma ata hO tu admit card niklwa lai yad sy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Yaar maliya or Hajra ko kiya tha basit nay baki ghar ghar..... ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Han ji kal paper hy phr? :-),0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Husnain ke dukan k bhr aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kal line m laga tha fees jama krani thi pahly line lag k chalan liyaa thn line lag k fee pay ki ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kar diya hai bill send ya nahi ?,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ok inform me when you have reached green fort,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Par to nai mana ab kah raha hai nai drop kr na par ab kr lai to axha ho ga mam awai tang na karai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hahahahahaha subha ho gae ha open your chuni eyes :-P ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Han maybe lekin confirm nai ha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pata ni os ki apni thnkng h hp gi...ma n to kush ni kha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hmra 1st smstr kb khtm ho ga?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Xarr dil nai lgta us k bgair ab ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
k ab ye kon hai Shaina A Shaina A-Rab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prince bk walon se pta kia tha.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thoray dino ki to baat ha . . . . . . Phr jitni dil ha baat kr lena,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Tmhain is say matlb tm nend pori karo apni bs ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bs niklny laga hn yar....charging oy tha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"han gi udhar mazdori start kar di hai ?,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aya tha wo yr tn tb tha nhi to us ka kia kasoor ha.....pych shani sy zra.....aja,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Elecrical circuits class aur lab aur programming ki lab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sir whats the date for the first semi final, tonight or tomorrow night?",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maray to msg hi poray ni ho rhay hain ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Me lahore me ge he hon ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sir kal lab1 ki slides bnaon ga,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Faisal ka bta rhy thy ap aana hy us ny kaha hy ??   ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"G nae...pehli baat to yeh k uni wale 1st semester mai option nae dete.,n dosri baat ye k 2nd tym mai subah 11.30 se raat 8 bje tak clas hti hain",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Yr koi or clr rakh lo white dhoney wala boski rakh lo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I have scaners in my eyes :p ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Ifsos hta ha. .aur bht hta hai :|,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Meri maira k sath ayi sub sy zada 90 percent :D,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Ma kis sa PTA Karo yr ma ab in ka gr ja ka no mangu Kia ,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mera ye num tha mere pass ye save kar lo dosra mobile kal dost k pass reh gya tha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
han sone laga hu. Tum bhi so jao :D ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Plz contact when u get free. Jazak Allah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Momin dost ni a ra . Tu bta koi uni a raha ha ? ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yar yatem khny b tO jana ha tjy btaya tO tha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Wao today my luck work and i won swag from my sir ... And swag is 
Shirt",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
"I have some earnds to run 
what if i ask for the atm?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Tm ny dod dy kr jana hy ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I sent u my android project . Check it and try to apply listview in this project.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mai akela hu yr akely s ni ana or kam b kr rha hu abi,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M wahan behad wait karu ga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Yr wo thek rhe ga hmare kam k mtabik,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"yar bike nae thi kal sara din aaj a gao ga jumma k bad,",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Shukr kro tmhara dno group wala cute hain :-D lol,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bs mri mrzi. Wahan nh parh sakty hm. aik to br br tjhe aawazain daity rhty hn do0sra tu khd nh parhta,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"We at akhuwat (a microfinance organisation dealing in intrest free loan) are working on a project called """"Make A Dream""""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hahahah to galian kio dyvra ha koi zabardasti ha kia,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Kb jaa ra hy tu lahore ??,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yr larky ko kaha hy wo kal urdu bazar jaye ga to ly aay ga meny b magwai he,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Lari ady ch wa ghr on laga wa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"yar pakistan st.
ka kuch kr k tou nai ana tha ?? quiz tou ni aj ?",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
soch lo time ka pta ni hota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Our sympathe with model town shuda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Suba se ap bank ma e hain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Yar sir project kr rhy hain . Comsat mai .... Jis mai unhon logon k msgs chahiye hain ...  Jo khud typing type kiye huay haon .... System bnain gy jis sy pata chal jay ga k msg send krny waly ka ..... Sex kia hy age kia hy ...etc ...  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Han utna ho jata ha ma ny abi books ni li or paper b ho gy manu hasa v onda wa ty rona v,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Wase me bi leta hua hn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Salam Faiza Baaji
How are you  ... 
Plz take a  good care of urself. 
Aur jo treat meri taraf due hai uska kiya karna hai?  :-)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Ok pehlay ma check karta hu phir kal btata hu ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Yar tujhai kia btao mam nai kia kai hai hamarai sath,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
us ke peachy minar ke pic lagi hoti h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ni koi msla ni hai unho ny khud kaha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
happy happy happy birthday jani....may u live longgg,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
uni nd hostle...uni nd hostle nd sooo on,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mjhe tu ni lgta k mere se milti he ....  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Yrr wait kr le na... Traffic hai rushy roads,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lg jaye ge waqt k 7 7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
aafi choudry aa rhy h to ch0ose kr kr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m q dalwao ga mjhy kaha tha,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
han n0ny aya tha usy dy dixa tha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"M.A  Jinnah Hall Boys Hostel  .
Mubeen Firdous .
DDP-SP14-BCS-098.
Ali Murtaza.
DDP-SP14-BCS-026
Mamo ny dono k kha tha phone p.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wo wkai bht jhota ha yr ar us ke natre bht dfrnt ha,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meri abi class . .  If jna hstl to 1 bjy nb ajanaa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hn phly nh the tu b janta h ma b. larai jo h0e the apni,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
